SYS,SID,RAW.SCR,Z.SCR,N,HIT,RAW.Z.SCR
UTS_ISA,734,91.3529411764706,0.9523304291982,17,19,1.35149957046263
UTS_ISA,992,57.2352941176471,0.637987095067599,17,19,0.493624432966604
UTS_ISA,1657,66.5882352941177,0.712473823323042,17,19,0.696906339422488
UTS_ISA,1707,81.9411764705882,0.856361655381167,17,19,1.08959096259819
UTS_ISA,8,53.1666666666667,0.576615092398713,18,21,0.326133955162794
UTS_ISA,156,38.5,0.435653707223187,18,21,-0.058564094896198
UTS_ISA,1115,42.7222222222222,0.471210757119852,18,21,0.038474734170815
UTS_ISA,1819,20.3333333333333,0.274464008178509,18,21,-0.498467284233257
UTS_ISA,373,21.4444444444444,0.277616613389563,18,21,-0.489863501886851
UTS_ISA,862,77.1111111111111,0.771214036658248,18,21,0.857214394724048
UTS_ISA,3,58.2222222222222,0.613279352234328,18,21,0.426194473495911
UTS_ISA,1025,40.7222222222222,0.457284876386369,18,21,0.000469580086565
UTS_ISA,1474,70.8888888888889,0.720600903810936,18,21,0.719085974025767
UTS_ISA,1740,25.25,0.281356936071611,16,0,-0.479655778398721
UTS_ISA,1428,44.5,0.450999310720558,16,0,-0.016684372055321
UTS_ISA,1592,20.9375,0.23419686493967,16,0,-0.608360440193228
UTS_ISA,300,5.4375,0.094739712886621,16,0,-0.988953284075859
UTS_ISA,626,39.0625,0.387647205195896,16,0,-0.18957875325143
UTS_ISA,180,75.1875,0.716281548312163,16,0,0.707298010706447
UTS_ISA,1213,82.25,0.773402066140167,16,0,0.863185751164096
UTS_ISA,1967,1.15789473684211,0.0314284396765,19,1,-1.16173622970567
UTS_ISA,696,54.5263157894737,0.545314216345958,19,1,0.240710660211209
UTS_ISA,1476,51.55,0.502389282250313,20,2,0.12356412093066
UTS_ISA,267,16.25,0.179594801974096,20,2,-0.757375059522476
UTS_ISA,163,29.1,0.310710661934067,20,2,-0.399546455642054
UTS_ISA,492,45.15,0.442930126052371,20,2,-0.03870600303995
UTS_ISA,1553,77.9,0.734331294736946,20,2,0.75655761641355
UTS_ISA,1586,9.4,0.120174073467446,20,2,-0.919540310389788
UTS_ISA,112,45.3,0.446562886081068,20,2,-0.028791829043775
UTS_ISA,1767,88.95,0.839135698560395,20,2,1.04257956305001
UTS_ISA,1655,43.85,0.440257846616698,20,2,-0.045998927175422
UTS_ISA,699,22.35,0.22300965597956,20,2,-0.63889147865598
UTS_ISA,1772,69.6,0.689269456050897,15,4,0.633579245755443
UTS_ISA,779,25.0666666666667,0.259403455918328,15,4,-0.539569073067757
UTS_ISA,914,85.2,0.793421844902574,15,4,0.917821776788564
UTS_ISA,562,54.6666666666667,0.53368509191942,15,4,0.208973589202635
UTS_ISA,1418,20.2,0.215132591819324,15,4,-0.660388793107444
UTS_ISA,1908,31.8666666666667,0.32711766916108,15,4,-0.35477005336936
UTS_ISA,1888,37.6,0.388127717499327,15,4,-0.188267385986352
UTS_ISA,12,49.7333333333333,0.476128008191907,15,4,0.051894415714911
UTS_ISA,381,62.9333333333333,0.606416226004284,15,4,0.407464299450594
UTS_ISA,1052,39.8666666666667,0.432859570282339,15,6,-0.066189580637585
UTS_ISA,113,25.2666666666667,0.282884929536204,15,6,-0.475485727816431
UTS_ISA,634,71.8,0.701107797476398,15,6,0.665887291371283
UTS_ISA,351,67.3333333333333,0.655830571947547,15,6,0.542321107970479
UTS_ISA,817,77.4666666666667,0.759858350240826,15,6,0.826223564033617
UTS_ISA,367,67.8666666666667,0.660158060844229,15,6,0.55413126816529
UTS_ISA,1235,68.5294117647059,0.740108256415036,17,7,0.772323536208245
UTS_ISA,419,17.2941176470588,0.261575888299454,17,7,-0.533640282712418
UTS_ISA,1998,12.1764705882353,0.215499030185511,17,7,-0.659388745294611
UTS_ISA,1242,26.5588235294118,0.351628089517477,34,7,-0.287878607137535
UTS_ISA,609,5,0.09289124998663,16,10,-0.99399792855312
UTS_ISA,126,66.875,0.701161115497724,16,10,0.666032801709534
UTS_ISA,1388,78.4375,0.795260405438651,16,10,0.92283939670102
UTS_ISA,1791,31.5625,0.371797443244067,16,10,-0.232834376124145
UTS_ISA,553,89.625,0.905380999055321,16,10,1.22336976949014
UTS_ISA,1449,13.1875,0.187624273177462,16,10,-0.735461810648726
UTS_ISA,1619,8.0625,0.139900577092445,16,10,-0.865704662637257
UTS_ISA,952,68.3125,0.70705153228713,16,10,0.682108352117168
UTS_ISA,850,30,0.298507921132023,17,12,-0.432848984459264
UTS_ISA,1555,80.5294117647059,0.813488273465565,17,12,0.972585114494264
UTS_ISA,1363,40.8235294117647,0.420301154379336,17,12,-0.10046278321501
UTS_ISA,1205,49.5294117647059,0.49271428054415,17,12,0.097160050865345
UTS_ISA,1335,50.9117647058824,0.507197216117764,34,12,0.136685464632821
UTS_ISA,791,43.2352941176471,0.429200178118275,17,12,-0.076176436457452
UTS_ISA,656,12.2222222222222,0.124318719581685,18,15,-0.908229146865487
UTS_ISA,1685,87.3333333333333,0.792489983089656,18,15,0.915278630508413
UTS_ISA,391,85.2777777777778,0.783070200482263,18,15,0.889571079489875
UTS_ISA,1188,69.5,0.650305145391988,18,15,0.527241653274281
UTS_ISA,1491,66.7777777777778,0.638641931476764,18,15,0.495411548561414
UTS_ISA,170,21.5,0.21835103559263,18,15,-0.651605330584898
UTS_ISA,31,90.2222222222222,0.844988836425091,18,15,1.05855337545595
UTS_ISA,1759,51.5,0.547547627887814,18,16,0.246805868938488
UTS_ISA,1686,37.4444444444444,0.416482585418859,18,16,-0.110884048806872
UTS_ISA,239,54.7777777777778,0.574084438503356,18,16,0.319227541624748
UTS_ISA,615,27.5555555555556,0.314761367082991,18,16,-0.388491666628633
UTS_ISA,1713,73.5,0.753924494982811,18,16,0.810029465598443
UTS_ISA,518,25.0555555555556,0.283722331830236,18,16,-0.473200371232938
UTS_ISA,706,32.9444444444444,0.355462718738962,18,16,-0.277413511449325
UTS_ISA,458,10.6470588235294,0.17361854091176,17,17,-0.773684887738632
UTS_ISA,1987,15.1176470588235,0.211592110463261,17,17,-0.670051129159632
UTS_ISA,1468,75.8823529411765,0.762511956320722,17,17,0.83346552666962
UTS_ISA,1628,37.6470588235294,0.429322406395064,17,17,-0.075842862977848
UTS_ISA,815,44.8823529411765,0.480410639297351,17,17,0.063582154405438
UTS_ISA,1044,28.8823529411765,0.34702905382855,17,17,-0.300429846326048
UTS_ISA,149,35.6842105263158,0.352391149790969,19,18,-0.28579613753833
UTS_ISA,1705,61.6315789473684,0.576169955141751,19,18,0.324919130020799
UTS_ISA,825,77.4210526315789,0.721555682689253,19,18,0.721691663323362
UTS_ISA,36,88.2631578947368,0.823147543724118,19,18,0.998946251828657
UTS_ISA,673,74.0526315789474,0.695789604411183,19,18,0.651373398084281
UTS_ISA,1057,27.7777777777778,0.313369999863536,18,20,-0.392288850201808
UTS_ISA,1818,20.6111111111111,0.247429127004479,18,20,-0.572248242460047
UTS_ISA,387,19,0.219954754131385,18,20,-0.647228618523407
UTS_ISA,520,45.8333333333333,0.476618315885419,18,20,0.053232515602253
UTS_ISA,1802,42.7777777777778,0.444119690143632,18,20,-0.03545956086177
FDU,861,68.1904761904762,0.694936628300328,21,3,0.649045538960421
FDU,774,49.5714285714286,0.504647916123956,21,3,0.129728163983342
FDU,2018,39.3333333333333,0.430174812106514,21,3,-0.073516560532355
FDU,1892,75.8095238095238,0.753316948947322,21,3,0.808371410274409
FDU,1994,58.1904761904762,0.582577931879957,21,3,0.342407154510211
FDU,1321,42.2380952380952,0.441856573710941,21,3,-0.041635837276965
FDU,851,18.4761904761905,0.205105351318488,21,3,-0.687754158901353
FDU,291,50.1904761904762,0.502612078406127,21,5,0.124172154447041
FDU,800,37.7619047619048,0.393573867670794,21,5,-0.173404284657694
FDU,926,7.04761904761905,0.101653052183465,42,5,-0.970086073431039
FDU,490,88.5714285714286,0.882607375555534,21,5,1.16121821967218
FDU,1521,39.1904761904762,0.408992118355238,21,5,-0.13132630020656
FDU,1384,53.6190476190476,0.550310939894773,21,5,0.254347230279809
FDU,700,7.09523809523809,0.108880129735872,21,5,-0.950362638970076
FDU,1977,8.2,0.154589231741397,20,8,-0.825617820454161
FDU,1520,53.15,0.5695989550039,20,8,0.306986197985398
FDU,205,53.05,0.565611545647653,20,8,0.296104149669645
FDU,734,65.75,0.689303777274009,20,8,0.633672911886706
FDU,2031,20.8,0.261429385270063,20,8,-0.534040104476826
FDU,1742,13.3,0.201006841396646,20,8,-0.698939412033737
FDU,1191,70.15,0.711947547672371,40,8,0.695470079298096
FDU,229,16.95,0.246273156402141,20,8,-0.575403004568061
FDU,1802,22.6,0.28098537465726,20,8,-0.480669807534431
FDU,386,85.5,0.886769614584303,20,8,1.17257739606118
FDU,154,5.8,0.125203342069723,20,8,-0.905814921538724
FDU,1916,60.35,0.640283166484157,40,8,0.499890646906303
FDU,1764,86.6,0.865336124505016,20,9,1.11408320753435
FDU,376,80.1,0.782872879179567,20,9,0.889032569455457
FDU,1168,25.8,0.292103523695495,20,9,-0.450327240667992
FDU,248,42.7,0.469388958949012,20,9,0.033502860469016
FDU,1597,63.75,0.636404957562495,40,9,0.48930661775515
FDU,298,20.7,0.259092116816538,40,9,-0.540418749347659
FDU,1203,47.35,0.495259919417521,20,9,0.104107359942371
FDU,559,22.95,0.287921694577773,20,9,-0.461739880415144
FDU,1901,82.1,0.814465095271067,20,9,0.975250961196634
FDU,865,19,0.225837183117425,20,9,-0.631174867648851
FDU,1857,17.3,0.224328592508135,20,9,-0.635291965852792
FDU,1495,38.3125,0.411640074247941,16,11,-0.124099757509802
FDU,515,66.875,0.650599561953183,16,11,0.528045146208575
FDU,1146,59.625,0.600897908842639,16,11,0.392404247018161
FDU,901,38.875,0.424764136231941,16,11,-0.088282848873359
FDU,643,25.625,0.287966260447268,16,11,-0.461618255595177
FDU,2046,67.5625,0.652369478404831,16,11,0.532875429387678
FDU,1894,36.75,0.362687915584844,16,11,-0.257695209628994
FDU,90,68.4375,0.698813228232954,16,11,0.659625177015787
FDU,357,63.5625,0.648593307033039,16,11,0.522569871155483
FDU,450,83.2941176470588,0.822472214391327,17,13,0.997103208947453
FDU,1811,45.4117647058824,0.442943218870267,17,13,-0.038670271399628
FDU,897,21.9411764705882,0.234697887189833,17,13,-0.606993099183959
FDU,1731,53,0.546055216781392,17,13,0.242732926254135
FDU,521,28.4705882352941,0.315161158414779,17,13,-0.387400595158404
FDU,238,26.6470588235294,0.295327054143772,17,13,-0.441529896088739
FDU,136,70,0.668031338965727,17,13,0.575618250129471
FDU,265,77.2368421052632,0.780597588936233,38,14,0.882823069464812
FDU,1693,49.7368421052632,0.528743402498372,19,14,0.195487212902436
FDU,175,30.0789473684211,0.352726139401037,38,14,-0.284881916600286
FDU,1635,71.2631578947368,0.723807751722642,19,14,0.727837790254961
FDU,577,65.7368421052632,0.680779627626153,19,14,0.61040963489877
FDU,1880,4.11764705882353,0.127886940439995,17,19,-0.898491106872036
FDU,367,16.1176470588235,0.237848559625781,34,19,-0.598394591578669
FDU,310,22.4705882352941,0.315534802346396,17,19,-0.386380882619891
FDU,1627,15.8823529411765,0.252252962901408,17,19,-0.559083500491583
FDU,1669,19.5,0.260935395979355,18,21,-0.535388251819794
FDU,435,35.8333333333333,0.411044276553265,18,21,-0.125725750409105
FDU,677,3.27777777777778,0.109450911998639,18,21,-0.948804915745228
FDU,612,28.8333333333333,0.343417269885232,18,21,-0.310286774437945
FDU,526,61.4444444444444,0.636174596966145,18,21,0.48867794010619
FDU,34,88.1875,0.831376296164509,16,0,1.02140335959824
FDU,1766,25.6875,0.282536491659082,16,0,-0.476436650451935
FDU,1870,78.25,0.738481002919965,32,0,0.767882594841744
FDU,258,97.9375,0.926185583843848,16,0,1.2801476110988
FDU,1637,25.75,0.276141096710539,16,0,-0.493890337949388
FDU,138,22.5,0.247615782619177,16,0,-0.571738840180001
FDU,1471,9.36842105263158,0.13820580200926,19,1,-0.870329877329763
FDU,1622,83.6842105263158,0.821520185160264,19,1,0.994505023718689
FDU,2042,86.6315789473684,0.839434744053199,19,1,1.04339568881252
FDU,1163,57.6315789473684,0.575511975263193,19,1,0.323123435576222
FDU,326,70.6315789473684,0.684883205372913,19,1,0.621608718644139
FDU,109,92,0.897231650838247,19,1,1.20112936397443
FDU,887,58.1315789473684,0.585788842367041,38,1,0.351170057923491
FDU,208,7.34210526315789,0.107903701942886,38,1,-0.953027410371956
FDU,133,39.55,0.396264469458574,20,2,-0.166061356947702
FDU,414,50.65,0.494524652112315,20,2,0.102100740198726
FDU,715,55.35,0.527749581795372,20,2,0.192774974468653
FDU,1796,26.9,0.28702835401718,20,2,-0.46417789825436
FDU,1497,44.8,0.440969626511789,20,2,-0.044056406978336
FDU,396,0.75,0.031102125374626,20,2,-1.16262677483958
FDU,1647,92.45,0.871310933844532,20,2,1.13038907385032
FDU,121,12.1333333333333,0.121310589205599,15,4,-0.916438642597688
FDU,266,64.6666666666667,0.611856853242388,15,4,0.422312328128732
FDU,704,24.3333333333333,0.273326074049069,15,6,-0.501572822960378
FDU,1631,67.6666666666667,0.685521469999368,15,6,0.623350608147517
FDU,844,30.0666666666667,0.305292309862515,15,6,-0.414333693110414
FDU,930,89.6,0.856568664903109,15,6,1.09015591277469
FDU,410,91.2666666666667,0.856302222727845,15,6,1.08942876480328
FDU,491,77.4666666666667,0.765285039526438,15,6,0.841033554612607
FDU,1946,44.7333333333333,0.424588609786213,15,6,-0.088761878512018
FDU,33,4.05882352941176,0.129757506702292,34,7,-0.893386140056368
FDU,988,86.4117647058823,0.886763386319489,17,7,1.17256039848893
FDU,1532,39.4705882352941,0.468407157854652,17,7,0.030823424777636
FDU,1216,11.6470588235294,0.212743609738876,17,7,-0.666908569759964
FDU,369,84.7647058823529,0.87958830704705,17,7,1.15297887265695
FDU,607,59.7058823529412,0.640716814446721,17,7,0.501074116587753
FDU,679,2.9375,0.082731752052433,16,10,-1.02172423842158
FDU,1917,26.65625,0.323778099820773,32,10,-0.363884079963616
FDU,1604,6.625,0.114471379363402,16,10,-0.935103546372303
FDU,2041,64.6875,0.676840657393013,16,10,0.599659781908588
FDU,1980,90.25,0.916902556167726,16,10,1.25481327828701
FDU,684,73.875,0.780163633381633,16,10,0.881638760333209
FDU,2033,44.4375,0.493080080498585,16,10,0.098158356387156
FDU,755,65.0625,0.669601277523444,16,10,0.579902773164729
FDU,1081,50.8125,0.543011879250423,16,10,0.234427346592178
FDU,1250,60,0.638773813636691,16,10,0.495771468476351
FDU,2049,81.5294117647059,0.818210900659123,17,12,0.985473647550711
FDU,1973,10.5294117647059,0.127107006047413,17,12,-0.900619627669606
FDU,1981,51.9411764705882,0.534163019963949,17,12,0.210277903760624
FDU,512,17.8235294117647,0.199754514410285,17,12,-0.702357140577548
FDU,1110,34.7647058823529,0.350835876525404,17,12,-0.290040637490049
FDU,2011,42.1176470588235,0.429024098952302,17,12,-0.076656974526238
FDU,522,37.5882352941176,0.387465341437102,17,12,-0.190075078066183
FDU,799,35.9411764705882,0.380640205612911,17,12,-0.208701572404933
FDU,1847,54.5,0.522194444897332,18,15,0.17761443720644
FDU,1560,15.1111111111111,0.170659513087923,18,15,-0.781760377579221
FDU,1088,36.2777777777778,0.359284850939047,18,15,-0.266982521411809
FDU,344,32.3333333333333,0.324692743878731,18,15,-0.361387922699295
FDU,1757,5.72222222222222,0.089345218135272,18,16,-1.00367541247516
FDU,1440,19,0.231864282951618,36,16,-0.614726295220042
FDU,1389,62.4444444444444,0.619599927115215,18,16,0.443443969369559
FDU,381,50.8888888888889,0.527538847049818,18,16,0.192199857775572
FDU,1395,24.5,0.285461236251357,18,16,-0.468454723059779
FDU,623,64.7222222222222,0.654559224961737,18,16,0.538851471901137
FDU,137,57.2352941176471,0.599798239902768,17,17,0.389403137910498
FDU,784,36.5294117647059,0.417342142095511,17,17,-0.108538230645315
FDU,826,28.8823529411765,0.338718673473577,17,17,-0.3231097250306
FDU,429,90.3529411764706,0.911933495345993,34,17,1.24125220263239
FDU,519,55,0.587207510288168,17,17,0.355041747906242
FDU,1884,92.2941176470588,0.929354704968333,17,17,1.28879646706366
FDU,864,9,0.150645150008752,17,17,-0.836381623249746
FDU,1414,68.8235294117647,0.714828131717449,17,17,0.703331488036331
FDU,822,82,0.763491985863762,19,18,0.836140127616102
FDU,1507,82.8421052631579,0.773160812443134,19,18,0.86252734512827
FDU,1696,82.5789473684211,0.768212243114502,19,18,0.849022192855993
FDU,338,19.9473684210526,0.211458162261258,38,18,-0.670416687514889
FDU,299,71.4210526315789,0.671466724606009,19,18,0.584993769214869
FDU,858,39.4444444444444,0.416980870386362,18,20,-0.109524178122193
FDU,793,86.2222222222222,0.850304583035292,18,20,1.07306059211678
FDU,1721,16.1666666666667,0.195262482463931,18,20,-0.714616355598834
FDU,1882,83.0555555555556,0.820958044641299,18,20,0.992970884697312
FDU,1375,28.7222222222222,0.287274125544045,18,20,-0.46350716259844
FDU,761,59.5555555555556,0.601883144147913,18,20,0.39509305502268
FDU,1738,57.2222222222222,0.57665327215623,18,20,0.326238151629439
FDU,1930,22.3333333333333,0.265791065069456,18,20,-0.522136633808466
FDU,162,75.4444444444444,0.735851825018653,18,20,0.760707299205753
KsLab_s2s,1420,11.2380952380952,0.166033366997064,21,3,-0.79438560382984
KsLab_s2s,268,11.047619047619,0.157912326307311,21,3,-0.816548755205711
KsLab_s2s,817,14.952380952381,0.174044753665498,21,3,-0.772521709503195
KsLab_s2s,840,41.0952380952381,0.438615722311047,21,3,-0.050480452506292
KsLab_s2s,1603,10.952380952381,0.14326865676094,21,3,-0.856512828438834
KsLab_s2s,1106,39.3333333333333,0.41476192286949,21,3,-0.11557991304464
KsLab_s2s,1554,12.7619047619048,0.166925790640741,21,5,-0.791950088350747
KsLab_s2s,1460,5.57142857142857,0.093514631539622,21,5,-0.992296656480773
KsLab_s2s,332,8.76190476190476,0.121929572000289,21,5,-0.914749375187038
KsLab_s2s,1061,4.42857142857143,0.088886138770146,21,5,-1.00492828705756
KsLab_s2s,1265,38.85,0.42841077475308,20,8,-0.078330799050598
KsLab_s2s,788,23.05,0.293996510242057,20,8,-0.445161086601447
KsLab_s2s,914,16.05,0.230149604081774,20,8,-0.619405829383847
KsLab_s2s,225,13.15,0.171950207839978,20,9,-0.778237939475207
KsLab_s2s,1338,29.8,0.335326147359933,20,9,-0.332368276080364
KsLab_s2s,1641,9.05,0.142310687001796,20,9,-0.85912722597685
KsLab_s2s,337,36.9,0.381342972139626,20,9,-0.206783650612824
KsLab_s2s,162,14.1875,0.175877933276149,16,11,-0.767518774687059
KsLab_s2s,9,26.75,0.302924672675658,16,11,-0.420795217363293
KsLab_s2s,122,29.625,0.326096156984473,16,11,-0.357557864669334
KsLab_s2s,71,10.625,0.132356405598528,16,11,-0.886293478924828
KsLab_s2s,873,48.5882352941176,0.491514222298496,17,13,0.093884969065564
KsLab_s2s,907,32.1764705882353,0.320548488938064,17,13,-0.372698018670876
KsLab_s2s,1201,23.9411764705882,0.252045434260828,17,13,-0.559649867395988
KsLab_s2s,1968,20.9411764705882,0.225268227618138,17,13,-0.63272760544916
KsLab_s2s,904,18.6470588235294,0.209832599431449,17,13,-0.67485301488282
KsLab_s2s,842,25.5882352941176,0.269896831540214,17,13,-0.510931576811252
KsLab_s2s,583,64.1764705882353,0.625800965949293,17,13,0.460367239134818
KsLab_s2s,1727,24.2941176470588,0.256615084685773,17,13,-0.547178823600989
KsLab_s2s,988,37.8823529411765,0.367810008573859,17,13,-0.243716493524287
KsLab_s2s,1430,7.94736842105263,0.133916436964348,19,14,-0.882035993630436
KsLab_s2s,1856,5.57894736842105,0.11381806594607,19,14,-0.936886505566495
KsLab_s2s,1709,4.84210526315789,0.106725434286516,19,14,-0.956243023422925
KsLab_s2s,167,14,0.191725807481566,19,14,-0.724268303667549
KsLab_s2s,1082,12.1052631578947,0.18352705502333,19,14,-0.746643538414798
KsLab_s2s,811,31.5294117647059,0.389614849849742,17,19,-0.184208849567518
KsLab_s2s,718,3.64705882352941,0.123871135214829,17,19,-0.909450650420892
KsLab_s2s,1575,4.70588235294118,0.136662695203081,17,19,-0.874541173768361
KsLab_s2s,1894,24.4705882352941,0.31247632978192,17,19,-0.394727767337629
KsLab_s2s,1807,41.4117647058824,0.478480294839625,17,19,0.058314046775076
KsLab_s2s,1913,38.4117647058824,0.440501401088306,17,19,-0.045334242090256
KsLab_s2s,58,19.3055555555556,0.259677389386745,36,21,-0.538821480590465
KsLab_s2s,712,5.16666666666667,0.1323335212811,18,21,-0.886355932569706
KsLab_s2s,1085,9.11111111111111,0.168652691070825,18,21,-0.787237200297953
KsLab_s2s,1726,28.5,0.352177197365248,18,21,-0.286380035609974
KsLab_s2s,54,3.33333333333333,0.111254796502471,18,21,-0.943881930274479
KsLab_s2s,151,18.1666666666667,0.250750216375536,18,21,-0.563184649593629
KsLab_s2s,861,3.22222222222222,0.109487056994845,18,21,-0.948706272350497
KsLab_s2s,1205,1.16666666666667,0.090148241662935,18,21,-1.00148387906437
KsLab_s2s,993,2.34375,0.065264045614395,32,0,-1.06939539742267
KsLab_s2s,1040,46.375,0.468139130427087,16,0,0.030091950490415
KsLab_s2s,60,23.5625,0.26789425331761,16,0,-0.51639681778038
KsLab_s2s,1372,10.0625,0.139883063936746,16,0,-0.865752457831942
KsLab_s2s,132,61.25,0.584692161835551,16,0,0.348177104488219
KsLab_s2s,949,4.78947368421053,0.087453911164445,19,1,-1.00883698280759
KsLab_s2s,990,1.47368421052632,0.03876537798755,19,1,-1.14171297398816
KsLab_s2s,1674,72.4210526315789,0.7068015382163,19,1,0.681426092706515
KsLab_s2s,1002,5.36842105263158,0.092024476467144,19,1,-0.996363442217546
KsLab_s2s,2015,9.15,0.118857057184061,20,2,-0.923134582647282
KsLab_s2s,1281,28.55,0.303011581504522,20,2,-0.42055803427265
KsLab_s2s,858,17.25,0.20724657035567,20,2,-0.681910552956878
KsLab_s2s,1724,53.15,0.511948506519811,40,2,0.149652222519425
KsLab_s2s,1098,12.4,0.117391983773671,15,4,-0.927132917960661
KsLab_s2s,1954,33.4,0.323848090299422,15,4,-0.363693068782607
KsLab_s2s,924,75.1333333333333,0.728682772262609,15,4,0.741142220353939
KsLab_s2s,821,12,0.139115904560635,15,4,-0.86784611430181
KsLab_s2s,1392,14.5333333333333,0.153255329332594,30,4,-0.829258176676517
KsLab_s2s,1193,50.5333333333333,0.495864477631868,15,4,0.105757261196653
KsLab_s2s,1878,19.0666666666667,0.201459339808613,15,4,-0.697704497546188
KsLab_s2s,357,30.4666666666667,0.312177573743485,15,4,-0.395543103149534
KsLab_s2s,875,15.4666666666667,0.178238696716911,15,4,-0.761076009590923
KsLab_s2s,587,8.86666666666667,0.100399865691588,15,6,-0.973506147653388
KsLab_s2s,279,7.7,0.090625640369526,30,6,-1.0001810091238
KsLab_s2s,983,11.6,0.154295558734938,15,6,-0.826419284151464
KsLab_s2s,1010,9.4,0.115617296086978,15,6,-0.931976222328624
KsLab_s2s,1647,33.0666666666667,0.360240703606395,15,6,-0.264373901634026
KsLab_s2s,178,10.9333333333333,0.136874104640362,15,6,-0.873964215772491
KsLab_s2s,1511,13.0666666666667,0.150058482896046,15,6,-0.837982697856175
KsLab_s2s,849,17.0666666666667,0.211613923701917,15,6,-0.669991598598364
KsLab_s2s,2045,14.8823529411765,0.248709998312408,17,7,-0.568752613540657
KsLab_s2s,1303,3.23529411764706,0.115220362253323,17,7,-0.933059495393935
KsLab_s2s,1216,4,0.122511149910115,17,7,-0.913162189536236
KsLab_s2s,738,3,0.112859215327518,17,7,-0.939503307060009
KsLab_s2s,1052,7.23529411764706,0.155281025695343,17,7,-0.823729843936377
KsLab_s2s,1197,31.2352941176471,0.389601955385797,17,7,-0.184244039879603
KsLab_s2s,586,6.76470588235294,0.165700684004368,17,7,-0.795293529772952
KsLab_s2s,863,9.55882352941176,0.184207937300863,34,7,-0.744785340978951
KsLab_s2s,1431,5.35294117647059,0.142209463005341,17,7,-0.85940347662526
KsLab_s2s,878,9.3125,0.1562035357596,16,10,-0.821212219535641
KsLab_s2s,1446,12.15625,0.161745518784791,32,10,-0.806087580538966
KsLab_s2s,47,25.4375,0.304914631934489,16,10,-0.415364414838075
KsLab_s2s,828,21.625,0.288778484719935,16,10,-0.459401612409411
KsLab_s2s,2013,5,0.116161527158079,16,10,-0.930490960023819
KsLab_s2s,31,37.5,0.42867249101684,16,10,-0.077616548575465
KsLab_s2s,868,25.875,0.32239259343083,16,10,-0.36766526873309
KsLab_s2s,1584,10.8235294117647,0.131448587925881,17,12,-0.888771006284831
KsLab_s2s,24,22.5294117647059,0.248870354302994,17,12,-0.56831498562705
KsLab_s2s,1049,11.8235294117647,0.138034475879001,17,12,-0.870797443877527
KsLab_s2s,2044,17.7058823529412,0.195704592008053,17,12,-0.713409793395117
KsLab_s2s,939,38.8823529411765,0.392178113397624,17,12,-0.17721344094955
KsLab_s2s,1445,17.3333333333333,0.186633841085853,18,15,-0.73816480121514
KsLab_s2s,95,15.7222222222222,0.168605503317283,18,15,-0.787365980507878
KsLab_s2s,11,9.61111111111111,0.099029253688766,36,15,-0.977246688115704
KsLab_s2s,617,43.7777777777778,0.434215412075448,18,15,-0.06248934958957
KsLab_s2s,1306,7.72222222222222,0.086316092534743,18,15,-1.0119422063241
KsLab_s2s,1380,14.9444444444444,0.153514420556418,18,15,-0.828551090204087
KsLab_s2s,81,6.77777777777778,0.089612492617281,18,16,-1.00294599305344
KsLab_s2s,1531,38.9444444444444,0.420911367431266,18,16,-0.09879744933009
KsLab_s2s,1579,15.1666666666667,0.184021864021513,18,16,-0.745293154006218
KsLab_s2s,1592,11.6470588235294,0.173899165983253,17,17,-0.772919033191539
KsLab_s2s,29,3.17647058823529,0.093697959087561,17,17,-0.991796336835598
KsLab_s2s,1157,39.2352941176471,0.431625675903754,17,17,-0.069557004707869
KsLab_s2s,1858,17.5294117647059,0.233281291728943,34,17,-0.610859133210568
KsLab_s2s,1419,2.52941176470588,0.08504729953437,17,17,-1.01540487230574
KsLab_s2s,1614,81.8235294117647,0.826646669464132,17,17,1.00849572417116
KsLab_s2s,1238,3.52941176470588,0.096339100414261,17,17,-0.984588391787056
KsLab_s2s,889,12.6470588235294,0.181546442858021,17,17,-0.752048831764949
KsLab_s2s,493,11,0.128079668405125,19,18,-0.897965132526047
KsLab_s2s,1570,45.6315789473684,0.432146830228024,19,18,-0.068134721207482
KsLab_s2s,694,16.4210526315789,0.180311316572348,19,18,-0.755419617835783
KsLab_s2s,1963,27.1578947368421,0.27218746116745,19,18,-0.504680214071677
KsLab_s2s,281,16.8421052631579,0.171940676992492,19,18,-0.778263950133649
KsLab_s2s,556,10.5789473684211,0.121099591898703,19,18,-0.91701447584755
KsLab_s2s,506,13.4210526315789,0.153056121858395,19,18,-0.829801834266047
KsLab_s2s,511,16.2777777777778,0.194086161811477,18,20,-0.717826655076805
KsLab_s2s,306,4.72222222222222,0.081388379371119,18,20,-1.02539043998707
KsLab_s2s,1105,20,0.218541072344556,18,20,-0.651086700835238
KsLab_s2s,1463,10.1666666666667,0.147994726817122,18,20,-0.843614899457847
KsLab_s2s,242,10.9444444444444,0.130955897146443,18,20,-0.890115609857617
KsLab_s2s,417,15.6666666666667,0.186794440404881,18,20,-0.737726509233305
KsLab_s2s,1328,76.3888888888889,0.749823503079305,18,20,0.798837438884021
KsLab_s2s,36,26,0.29398587465697,18,20,-0.445190112201893
KsLab_s2s,1059,44.7222222222222,0.460181015093192,18,20,0.008373439089001
KsLab_s2s,1475,16.2777777777778,0.20818196618554,18,20,-0.679357761982696
EURECOM_MeMAD,1531,36.9523809523809,0.397200820311618,21,3,-0.163505959617516
