SYS,SID,RAW.SCR,Z.SCR,N
ARETE,589,62.5,-0.086892472059879,4
ARETE,959,61,-0.133100093763192,2
ARETE,288,50,-0.90578493609076,2
ARETE,818,99.5,0.778010522559816,2
ARETE,1159,99.5,0.778010522559816,2
ARETE,1148,13,-2.12751184557038,2
ARETE,1050,41.5,-1.15805385422611,2
ARETE,1696,28,-1.61776236650477,2
ARETE,290,25,-0.926809610960928,1
ARETE,1636,89,0.958454954990781,1
ARETE,1292,62,0.163108966229904,1
ARETE,521,11,-1.33921123476286,1
ARETE,402,77,0.157739223149479,1
ARETE,32,72,0.013421544147211,1
ARETE,1679,100,0.821600546559914,1
ARETE,650,37,-0.996802208868668,1
ARETE,447,99,0.79273701075946,1
ARETE,487,50,-0.520415584574127,2
ARETE,1767,50,-0.520415584574127,2
ARETE,898,49.5,-0.548760593216519,2
ARETE,859,50,-0.520415584574127,2
ARETE,11,58.5,-0.158067471570847,2
ARETE,1373,73.5,0.353784493827938,2
ARETE,294,57,-0.196204237795617,2
ARETE,1195,74,0.356294272858126,2
ARETE,591,69,0.200712179405159,2
ARETE,1253,91.5,0.937882698369131,2
ARETE,1146,12,-0.833864521761176,2
ARETE,707,7,-0.978398707479054,2
ARETE,1267,46.5,0.106817533547816,2
ARETE,312,28.5,-0.328599795819995,2
ARETE,1491,27.5,-0.2230725458707,2
ARETE,1526,51,-0.157241618850692,1
ARETE,645,60,0.208800715165378,1
ARETE,478,49,-0.238584359743152,1
ARETE,561,76,0.859542642305058,1
ARETE,1393,27.5,-0.666786253386801,2
ARETE,1477,16.5,-1.10160071088214,2
ARETE,855,26,-0.79617710324139,2
ARETE,1220,50.5,0.030777041188842,2
ARETE,1251,50,-0.483950350764051,2
ARETE,513,50.75,-0.465378137914606,4
ARETE,155,50,-0.483950350764051,2
ARETE,1249,75,0.135123410884132,4
ARETE,328,50,-0.483950350764051,2
ARETE,1561,50,-0.483950350764051,2
ARETE,548,50.5,-0.476195435233989,2
ARETE,152,50,-0.483950350764051,2
ARETE,1223,92.5,0.554262198071872,2
ARETE,1034,96,0.675208908222055,2
ARETE,851,40,-1.18810076141384,2
ARETE,1330,34,-1.36951159345462,2
ARETE,1793,91,0.501347627665147,2
ARETE,1446,16,-1.89672989918477,2
ARETE,277,29.5,-0.54061711643456,2
ARETE,1583,11.5,-1.07851115369986,2
ARETE,1714,6.5,-1.21649226287159,2
ARETE,1279,49.5,0.064665525757821,2
ARETE,354,75,-0.073546922460107,2
ARETE,739,37,-0.721227304879379,2
ARETE,628,33.5,-0.84028354943043,2
ARETE,1865,2,-1.08471752104927,2
ARETE,658,3,-1.05894001341977,1
ARETE,1136,20,-0.620722383718308,1
ARETE,230,13,-0.801164937124792,1
ARETE,672,8,-0.930052475272281,1
ARETE,348,90,0.370539770398331,1
ARETE,1348,97,0.608652259500433,1
ARETE,1476,78,-0.037653068062414,1
ARETE,1118,15,-1.7880641075384,1
ARETE,1219,100,0.704726595114776,1
ARETE,873,100,0.704726595114776,2
ARETE,1427,100,0.704726595114776,1
ARETE,67,42,-0.996236472577983,1
ARETE,562,100,0.704726595114776,1
ARETE,321,75,-0.028447140959689,1
ARETE,1332,75,-0.028447140959689,1
ARETE,1164,93,0.499437949013925,1
ARETE,1115,49,-0.119683625284021,2
ARETE,693,17.5,-1.16659454014457,2
ARETE,780,47.5,-0.169536525991667,2
ARETE,248,61,0.424878396834401,2
ARETE,1872,11,-1.287314733437,2
ARETE,202,56.5,0.15087352024068,2
ARETE,903,52,0.004965166208588,2
ARETE,1163,30,-0.690573380925867,2
ARETE,203,52.5,0.11674127793273,2
ARETE,1678,90.5,1.37427224423581,2
ARETE,1498,88,0.465447402487937,4
ARETE,1131,46,-0.682693319281653,2
ARETE,266,42,-0.815437667255634,2
ARETE,1029,92.5,0.596940162076638,2
ARETE,1524,46,-0.676053456255785,2
ARETE,613,46,0.200277701184119,1
ARETE,470,5,-0.859255943789931,2
ARETE,512,93.5,1.42778619231259,2
ARETE,809,99,0.283676846493071,1
ARETE,757,99,0.283676846493071,1
ARETE,703,99,0.283676846493071,1
ARETE,1169,99,0.283676846493071,1
ARETE,1430,83,1.14424223542867,1
ARETE,644,42.5,-0.502948267643646,2
ARETE,1106,49,-0.238584359743152,1
ARETE,1715,72,0.696857160520138,1
ARETE,259,47,-0.319927100635612,1
ARETE,1848,27,-1.13335450956021,1
ARETE,1415,39.75,-0.259052003856814,4
ARETE,1504,92,1.04680162342167,4
ARETE,1672,82,0.669489792530988,4
ARETE,1781,73,0.378458040874115,4
ARETE,474,52,0.442865042775582,2
ARETE,595,10.75,-1.23772095112411,4
ARETE,1185,23.5,-0.672058627679447,2
ARETE,1773,24.5,-0.592066971369944,2
ARETE,1782,38,-0.175413035065007,2
